
Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,t_td,m_density,Uncertainty
4,3,mask_ppo_16_td_01_target_fq_2924_td_002,1,0,0,0,11823.0,80.0,16.0,0.1,1500.0,2924.0,0.02,5.0,115.0
4,3,mask_ppo_16_td_01_target_fq_699_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,699.0,0.02,5.0,115.0
4,3,mask_ppo_24_td_005,0,0,0,1,0.0,,24.0,0.05,1500.0,,,7.0,
4,3,mask_ppo_32_td_002,0,0,0,1,0.0,,32.0,0.02,1500.0,,,9.0,232.0
4,3,mask_ppo_40_td_003,0,0,0,1,0.0,,40.0,0.03,1500.0,,,11.0,
4,3,mask_ppo_40_td_005,0,0,0,1,0.0,,40.0,0.05,1500.0,,,11.0,
4,3,mask_ppo_40_td_007,0,0,0,1,0.0,,40.0,0.07,1500.0,,,12.0,
4,3,mask_ppo_48_td_004,0,0,0,1,0.0,,48.0,0.04,1500.0,,,14.0,
4,3,mask_ppo_48_td_009,0,0,0,1,0.0,,48.0,0.09,1500.0,,,14.0,
4,3,mask_ppo_4_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1000.0,0.02,1.0,29.0
4,3,mask_ppo_4_td_006_target_fq_1430_td_002,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,1430.0,0.02,1.0,29.0
4,3,mask_ppo_4_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,2045.0,0.06,1.0,29.0
4,3,mask_ppo_4_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,489.0,0.06,1.0,29.0
4,3,mask_ppo_4_td_006_target_fq_699_td_006,1,0,0,0,9473.0,0.0,4.0,0.06,1500.0,699.0,0.06,1.0,29.0
4,3,mask_ppo_4_td_008,0,1,0,0,8590.0,,4.0,0.08,1500.0,,,1.0,29.0
4,3,mask_ppo_4_td_01_target_fq_1430_td_01,1,0,0,0,2454.0,0.0,4.0,0.1,1500.0,1430.0,0.1,1.0,29.0
4,3,mask_ppo_4_td_01_target_fq_2924_td_002,1,0,0,0,2607.0,80.0,4.0,0.1,1500.0,2924.0,0.02,1.0,29.0
4,3,mask_ppo_4_td_01_target_fq_489_td_006,0,0,1,0,0.0,40.0,4.0,0.1,1500.0,489.0,0.06,1.0,29.0
4,3,mask_ppo_56_td_008,0,0,0,1,0.0,,56.0,0.08,1500.0,,,17.0,
4,3,mask_ppo_64_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,0.02,18.0,463.0
4,3,mask_ppo_64_td_002_target_fq_699_td_006,1,0,0,0,7078.0,-40.0,64.0,0.02,1500.0,699.0,0.06,18.0,463.0
4,3,mask_ppo_64_td_006_target_fq_1430_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,1430.0,0.06,19.0,463.0
4,3,mask_ppo_64_td_006_target_fq_2924_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,2924.0,0.1,19.0,463.0
4,3,mask_ppo_64_td_006_target_fq_699_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,699.0,0.06,19.0,463.0
4,3,mask_ppo_64_td_007,0,0,0,1,0.0,,64.0,0.07,1500.0,,,19.0,463.0
4,3,mask_ppo_64_td_01_target_fq_1000_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,1000.0,0.06,19.0,463.0
4,3,mask_ppo_64_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,2045.0,0.06,19.0,463.0
4,3,mask_ppo_64_td_01_target_fq_489_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,0.02,19.0,463.0
4,3,mask_ppo_8_td_008,0,0,0,1,0.0,,8.0,0.08,1500.0,,,2.0,58.0
4,4,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,4.0,115.0
4,4,mask_ppo_16_td_002_target_fq_2924_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,2924.0,0.06,4.0,115.0
4,4,mask_ppo_16_td_006_target_fq_1430_td_006,1,0,0,0,7089.0,0.0,16.0,0.06,1500.0,1430.0,0.06,5.0,115.0
4,4,mask_ppo_16_td_006_target_fq_2924_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,2924.0,0.06,5.0,115.0
4,4,mask_ppo_16_td_006_target_fq_2924_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,2924.0,0.1,5.0,115.0
4,4,mask_ppo_16_td_006_target_fq_699_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,699.0,0.02,5.0,115.0
4,4,mask_ppo_16_td_009,0,0,0,1,0.0,,16.0,0.09,1500.0,,,5.0,115.0
4,4,mask_ppo_16_td_01_target_fq_1000_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,1000.0,0.06,5.0,115.0
4,4,mask_ppo_16_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,2045.0,0.06,5.0,115.0
4,4,mask_ppo_16_td_01_target_fq_2924_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,2924.0,0.06,5.0,115.0
4,4,mask_ppo_16_td_01_target_fq_489_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,489.0,0.02,5.0,115.0
4,4,mask_ppo_24_td_006,0,0,0,1,0.0,,24.0,0.06,1500.0,,,7.0,
4,4,mask_ppo_32_td_004,0,0,0,1,0.0,,32.0,0.04,1500.0,,,9.0,232.0
4,4,mask_ppo_32_td_006,0,0,0,1,0.0,,32.0,0.06,1500.0,,,9.0,232.0
4,4,mask_ppo_40_td_008,0,0,0,1,0.0,,40.0,0.08,1500.0,,,12.0,
4,4,mask_ppo_48_td_006,0,0,0,1,0.0,,48.0,0.06,1500.0,,,14.0,
4,4,mask_ppo_4_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,2045.0,0.02,1.0,29.0
4,4,mask_ppo_4_td_002_target_fq_699_td_002,1,0,0,0,8445.0,0.0,4.0,0.02,1500.0,699.0,0.02,1.0,29.0
4,4,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,1.0,29.0
4,4,mask_ppo_4_td_006_target_fq_1000_td_002,1,0,0,0,5077.0,40.0,4.0,0.06,1500.0,1000.0,0.02,1.0,29.0
4,4,mask_ppo_4_td_006_target_fq_489_td_002,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,489.0,0.02,1.0,29.0
4,4,mask_ppo_4_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,1430.0,0.02,1.0,29.0
4,4,mask_ppo_4_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,4.0,0.1,1500.0,2924.0,0.1,1.0,29.0
4,4,mask_ppo_4_td_01_target_fq_699_td_002,1,0,0,0,7157.0,80.0,4.0,0.1,1500.0,699.0,0.02,1.0,29.0
4,4,mask_ppo_4_td_01_target_fq_699_td_006,1,0,0,0,8964.0,40.0,4.0,0.1,1500.0,699.0,0.06,1.0,29.0
4,4,mask_ppo_56_td_004,0,0,0,1,0.0,,56.0,0.04,1500.0,,,16.0,
4,4,mask_ppo_64_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,0.02,18.0,463.0
4,4,mask_ppo_64_td_002_target_fq_2924_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,2924.0,0.06,18.0,463.0
4,4,mask_ppo_64_td_003,0,0,0,1,0.0,,64.0,0.03,1500.0,,,18.0,463.0
4,4,mask_ppo_64_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1430.0,0.1,19.0,463.0
4,4,mask_ppo_64_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2045.0,0.06,19.0,463.0
4,4,mask_ppo_64_td_006_target_fq_699_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,699.0,0.1,19.0,463.0
4,4,mask_ppo_64_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2924.0,0.1,19.0,463.0
4,4,mask_ppo_64_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,699.0,0.06,19.0,463.0
4,4,mask_ppo_8_td_003,0,0,0,1,0.0,,8.0,0.03,1500.0,,,2.0,58.0
4,4,mask_ppo_8_td_007,0,0,0,1,0.0,,8.0,0.07,1500.0,,,2.0,58.0
4,5,mask_ppo_16_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,0.02,4.0,115.0
4,5,mask_ppo_16_td_002_target_fq_1000_td_006,1,0,0,0,4751.0,-40.0,16.0,0.02,1500.0,1000.0,0.06,4.0,115.0
4,5,mask_ppo_16_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2924.0,0.02,4.0,115.0
4,5,mask_ppo_16_td_005,0,0,0,1,0.0,,16.0,0.05,1500.0,,,5.0,115.0
4,5,mask_ppo_16_td_006_target_fq_1000_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,1000.0,0.02,5.0,115.0
4,5,mask_ppo_16_td_006_target_fq_2045_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,2045.0,0.1,5.0,115.0
4,5,mask_ppo_16_td_01_target_fq_1000_td_002,1,0,0,0,11129.0,80.0,16.0,0.1,1500.0,1000.0,0.02,5.0,115.0
4,5,mask_ppo_16_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,1430.0,0.02,5.0,115.0
4,5,mask_ppo_16_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,2924.0,0.1,5.0,115.0
4,5,mask_ppo_24_td_004,0,0,0,1,0.0,,24.0,0.04,1500.0,,,7.0,
4,5,mask_ppo_24_td_009,0,0,0,1,0.0,,24.0,0.09,1500.0,,,7.0,
4,5,mask_ppo_40_td_006,0,0,0,1,0.0,,40.0,0.06,1500.0,,,12.0,
4,5,mask_ppo_48_td_002,0,0,0,1,0.0,,48.0,0.02,1500.0,,,13.0,
4,5,mask_ppo_48_td_005,0,0,0,1,0.0,,48.0,0.05,1500.0,,,14.0,
4,5,mask_ppo_4_td_002_target_fq_2045_td_006,1,0,0,0,11482.0,-40.0,4.0,0.02,1500.0,2045.0,0.06,1.0,29.0
4,5,mask_ppo_4_td_002_target_fq_699_td_006,1,0,0,0,6591.0,-40.0,4.0,0.02,1500.0,699.0,0.06,1.0,29.0
4,5,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,1.0,29.0
4,5,mask_ppo_4_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,1430.0,0.1,1.0,29.0
4,5,mask_ppo_4_td_006_target_fq_2045_td_002,1,0,0,0,3466.0,40.0,4.0,0.06,1500.0,2045.0,0.02,1.0,29.0
4,5,mask_ppo_4_td_006_target_fq_2924_td_006,1,0,0,0,4901.0,0.0,4.0,0.06,1500.0,2924.0,0.06,1.0,29.0
4,5,mask_ppo_4_td_006_target_fq_699_td_01,1,0,0,0,2756.0,-40.0,4.0,0.06,1500.0,699.0,0.1,1.0,29.0
4,5,mask_ppo_4_td_01,0,1,0,0,11499.0,,4.0,0.1,1500.0,,,1.0,29.0
4,5,mask_ppo_4_td_01_target_fq_1000_td_01,1,0,0,0,2938.0,0.0,4.0,0.1,1500.0,1000.0,0.1,1.0,29.0
4,5,mask_ppo_4_td_01_target_fq_699_td_01,1,0,0,0,4244.0,0.0,4.0,0.1,1500.0,699.0,0.1,1.0,29.0
4,5,mask_ppo_56_td_005,0,0,0,1,0.0,,56.0,0.05,1500.0,,,16.0,
4,5,mask_ppo_56_td_007,0,0,0,1,0.0,,56.0,0.07,1500.0,,,16.0,
4,5,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,18.0,463.0
4,5,mask_ppo_64_td_002_target_fq_1430_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,1430.0,0.06,18.0,463.0
4,5,mask_ppo_64_td_002_target_fq_489_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,489.0,0.06,18.0,463.0
4,5,mask_ppo_64_td_006_target_fq_1000_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,1000.0,0.06,19.0,463.0
4,5,mask_ppo_64_td_006_target_fq_2045_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,0.02,19.0,463.0
4,5,mask_ppo_64_td_006_target_fq_489_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,0.02,19.0,463.0
4,5,mask_ppo_64_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,0.02,19.0,463.0
4,5,mask_ppo_64_td_01_target_fq_2924_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2924.0,0.02,19.0,463.0
4,5,mask_ppo_64_td_01_target_fq_699_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,699.0,0.1,19.0,463.0
4,5,mask_ppo_8_td_006,0,0,0,1,0.0,,8.0,0.06,1500.0,,,2.0,58.0
4,6,mask_ppo_16_td_002_target_fq_2045_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,2045.0,0.06,4.0,115.0
4,6,mask_ppo_16_td_003,0,0,0,1,0.0,,16.0,0.03,1500.0,,,5.0,115.0
4,6,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,5.0,115.0
4,6,mask_ppo_16_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,1430.0,0.1,5.0,115.0
4,6,mask_ppo_16_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,2924.0,0.02,5.0,115.0
4,6,mask_ppo_16_td_006_target_fq_699_td_01,1,0,0,0,5941.0,-40.0,16.0,0.06,1500.0,699.0,0.1,5.0,115.0
4,6,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,5.0,115.0
4,6,mask_ppo_16_td_01_target_fq_1000_td_01,1,0,0,0,9865.0,0.0,16.0,0.1,1500.0,1000.0,0.1,5.0,115.0
4,6,mask_ppo_16_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,2045.0,0.1,5.0,115.0
4,6,mask_ppo_16_td_01_target_fq_489_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,489.0,0.1,5.0,115.0
4,6,mask_ppo_24_td_008,0,0,0,1,0.0,,24.0,0.08,1500.0,,,7.0,
4,6,mask_ppo_32_td_005,0,0,0,1,0.0,,32.0,0.05,1500.0,,,9.0,232.0
4,6,mask_ppo_40_td_009,0,0,0,1,0.0,,40.0,0.09,1500.0,,,12.0,
4,6,mask_ppo_40_td_01,0,0,0,1,0.0,,40.0,0.1,1500.0,,,12.0,
4,6,mask_ppo_48_td_008,0,0,0,1,0.0,,48.0,0.08,1500.0,,,14.0,
4,6,mask_ppo_4_td_002_target_fq_1000_td_006,1,0,0,0,2850.0,-40.0,4.0,0.02,1500.0,1000.0,0.06,1.0,29.0
4,6,mask_ppo_4_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,2924.0,0.02,1.0,29.0
4,6,mask_ppo_4_td_005,0,1,0,0,6209.0,,4.0,0.05,1500.0,,,1.0,29.0
4,6,mask_ppo_4_td_006_target_fq_2045_td_01,1,0,0,0,10153.0,-40.0,4.0,0.06,1500.0,2045.0,0.1,1.0,29.0
4,6,mask_ppo_4_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,2924.0,0.02,1.0,29.0
4,6,mask_ppo_4_td_006_target_fq_699_td_002,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,699.0,0.02,1.0,29.0
4,6,mask_ppo_4_td_01_target_fq_1430_td_006,1,0,0,0,6684.0,40.0,4.0,0.1,1500.0,1430.0,0.06,1.0,29.0
4,6,mask_ppo_4_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,4.0,0.1,1500.0,2045.0,0.06,1.0,29.0
4,6,mask_ppo_4_td_01_target_fq_2924_td_006,1,0,0,0,10409.0,40.0,4.0,0.1,1500.0,2924.0,0.06,1.0,29.0
4,6,mask_ppo_64_td_002_target_fq_1000_td_006,1,0,0,0,8921.0,-40.0,64.0,0.02,1500.0,1000.0,0.06,18.0,463.0
4,6,mask_ppo_64_td_002_target_fq_2045_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,2045.0,0.06,18.0,463.0
4,6,mask_ppo_64_td_006_target_fq_1000_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1000.0,0.1,19.0,463.0
4,6,mask_ppo_64_td_006_target_fq_2045_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,2045.0,0.1,19.0,463.0
4,6,mask_ppo_64_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,489.0,0.06,19.0,463.0
4,6,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,19.0,463.0
4,6,mask_ppo_64_td_01_target_fq_1430_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,1430.0,0.06,19.0,463.0
4,6,mask_ppo_64_td_01_target_fq_1430_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1430.0,0.1,19.0,463.0
4,6,mask_ppo_64_td_01_target_fq_2924_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,2924.0,0.06,19.0,463.0
4,6,mask_ppo_64_td_01_target_fq_699_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,0.02,19.0,463.0
4,6,mask_ppo_8_td_002,0,0,0,1,0.0,,8.0,0.02,1500.0,,,2.0,58.0
4,6,mask_ppo_8_td_01,0,1,0,0,5547.0,,8.0,0.1,1500.0,,,2.0,58.0
5,1,mask_ppo_16_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,0.02,4.0,115.0
5,1,mask_ppo_16_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,0.02,4.0,115.0
5,1,mask_ppo_16_td_006_target_fq_1000_td_01,1,0,0,0,9048.0,-40.0,16.0,0.06,1500.0,1000.0,0.1,5.0,115.0
5,1,mask_ppo_16_td_006_target_fq_2045_td_002,1,0,0,0,6119.0,40.0,16.0,0.06,1500.0,2045.0,0.02,5.0,115.0
5,1,mask_ppo_16_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,489.0,0.1,5.0,115.0
5,1,mask_ppo_16_td_007,0,1,0,0,11735.0,,16.0,0.07,1500.0,,,5.0,115.0
5,1,mask_ppo_16_td_01_target_fq_1430_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,1430.0,0.06,5.0,115.0
5,1,mask_ppo_16_td_01_target_fq_489_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,489.0,0.06,5.0,115.0
5,1,mask_ppo_16_td_01_target_fq_699_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,699.0,0.1,5.0,115.0
5,1,mask_ppo_24_td_003,0,0,0,1,0.0,,24.0,0.03,1500.0,,,7.0,
5,1,mask_ppo_32_td_008,0,1,0,0,6914.0,,32.0,0.08,1500.0,,,9.0,232.0
5,1,mask_ppo_32_td_01,0,1,0,0,8964.0,,32.0,0.1,1500.0,,,10.0,232.0
5,1,mask_ppo_48_td_01,0,1,0,0,9084.0,,48.0,0.1,1500.0,,,15.0,
5,1,mask_ppo_4_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1430.0,0.02,1.0,29.0
5,1,mask_ppo_4_td_002_target_fq_2924_td_006,1,0,0,0,3833.0,-40.0,4.0,0.02,1500.0,2924.0,0.06,1.0,29.0
5,1,mask_ppo_4_td_002_target_fq_489_td_002,1,0,0,0,9143.0,0.0,4.0,0.02,1500.0,489.0,0.02,1.0,29.0
5,1,mask_ppo_4_td_003,0,1,0,0,6159.0,,4.0,0.03,1500.0,,,1.0,29.0
5,1,mask_ppo_4_td_006_target_fq_1000_td_01,1,0,0,0,8470.0,-40.0,4.0,0.06,1500.0,1000.0,0.1,1.0,29.0
5,1,mask_ppo_4_td_006_target_fq_1430_td_006,1,0,0,0,4757.0,0.0,4.0,0.06,1500.0,1430.0,0.06,1.0,29.0
5,1,mask_ppo_4_td_007,0,1,0,0,7125.0,,4.0,0.07,1500.0,,,1.0,29.0
5,1,mask_ppo_4_td_01_target_fq_1000_td_006,0,0,1,0,0.0,40.0,4.0,0.1,1500.0,1000.0,0.06,1.0,29.0
5,1,mask_ppo_4_td_01_target_fq_2045_td_002,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,2045.0,0.02,1.0,29.0
5,1,mask_ppo_4_td_01_target_fq_489_td_01,1,0,0,0,7327.0,0.0,4.0,0.1,1500.0,489.0,0.1,1.0,29.0
5,1,mask_ppo_56_td_002,0,0,0,1,0.0,,56.0,0.02,1500.0,,,16.0,
5,1,mask_ppo_64_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,0.02,18.0,463.0
5,1,mask_ppo_64_td_002_target_fq_699_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,0.02,18.0,463.0
5,1,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,18.0,463.0
5,1,mask_ppo_64_td_006_target_fq_1430_td_002,1,0,0,0,10147.0,40.0,64.0,0.06,1500.0,1430.0,0.02,19.0,463.0
5,1,mask_ppo_64_td_006_target_fq_2924_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2924.0,0.06,19.0,463.0
5,1,mask_ppo_64_td_006_target_fq_699_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,0.02,19.0,463.0
5,1,mask_ppo_64_td_009,0,1,0,0,7621.0,,64.0,0.09,1500.0,,,19.0,463.0
5,1,mask_ppo_64_td_01_target_fq_1000_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,0.02,19.0,463.0
5,1,mask_ppo_64_td_01_target_fq_2045_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2045.0,0.02,19.0,463.0
5,1,mask_ppo_64_td_01_target_fq_489_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,489.0,0.06,19.0,463.0
5,1,mask_ppo_8_td_005,0,0,0,1,0.0,,8.0,0.05,1500.0,,,2.0,58.0
5,1,mask_ppo_8_td_009,0,1,0,0,7640.0,,8.0,0.09,1500.0,,,2.0,58.0
5,2,mask_ppo_16_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
5,2,mask_ppo_16_td_002_target_fq_489_td_006,1,0,0,0,8537.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
5,2,mask_ppo_16_td_002_target_fq_699_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
5,2,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,5.0,115.0
5,2,mask_ppo_16_td_006_target_fq_1430_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
5,2,mask_ppo_16_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
5,2,mask_ppo_16_td_006_target_fq_699_td_006,1,0,0,0,5137.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
5,2,mask_ppo_16_td_01_target_fq_2045_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
5,2,mask_ppo_16_td_01_target_fq_699_td_006,1,0,0,0,8212.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
5,2,mask_ppo_24_td_007,0,0,0,1,0.0,,24.0,0.07,1500.0,,,7.0,
5,2,mask_ppo_24_td_01,0,1,0,0,9759.0,,24.0,0.1,1500.0,,,7.0,
5,2,mask_ppo_32_td_007,0,0,0,1,0.0,,32.0,0.07,1500.0,,,9.0,232.0
5,2,mask_ppo_32_td_009,0,0,0,1,0.0,,32.0,0.09,1500.0,,,10.0,232.0
5,2,mask_ppo_48_td_003,0,0,0,1,0.0,,48.0,0.03,1500.0,,,14.0,
5,2,mask_ppo_4_td_002,0,1,0,0,7603.0,,4.0,0.02,1500.0,,,1.0,29.0
5,2,mask_ppo_4_td_002_target_fq_1430_td_006,1,0,0,0,2823.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
5,2,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,1897.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
5,2,mask_ppo_4_td_006_target_fq_1000_td_006,1,0,0,0,8131.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
5,2,mask_ppo_4_td_006_target_fq_2924_td_01,1,0,0,0,6675.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
5,2,mask_ppo_4_td_006_target_fq_489_td_01,1,0,0,0,7869.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
5,2,mask_ppo_4_td_01_target_fq_1000_td_002,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
5,2,mask_ppo_4_td_01_target_fq_2045_td_01,1,0,0,0,7474.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
5,2,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,7844.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
5,2,mask_ppo_56_td_009,0,0,0,1,0.0,,56.0,0.09,1500.0,,,17.0,
5,2,mask_ppo_56_td_01,0,0,0,1,0.0,,56.0,0.1,1500.0,,,17.0,
5,2,mask_ppo_64_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
5,2,mask_ppo_64_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
5,2,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,19.0,463.0
5,2,mask_ppo_64_td_006_target_fq_1000_td_002,1,0,0,0,3170.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
5,2,mask_ppo_64_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
5,2,mask_ppo_64_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
5,2,mask_ppo_64_td_008,0,0,0,1,0.0,,64.0,0.08,1500.0,,,19.0,463.0
5,2,mask_ppo_64_td_01_target_fq_1000_td_01,1,0,0,0,7908.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
5,2,mask_ppo_64_td_01_target_fq_2045_td_01,1,0,0,0,8952.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
