Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Diss,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
10,4,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1,1,0,0,0,4081.0,40.0,32.0,0.02,300.0,699.0,1.0,0.06,11.0,169.0
10,4,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_2,1,0,0,0,2399.0,40.0,32.0,0.02,1100.0,1000.0,2.0,0.06,9.0,221.0
10,4,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,2075.0,40.0,32.0,0.02,1100.0,1000.0,5.0,0.06,9.0,221.0
10,4,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,2456.0,40.0,32.0,0.02,1100.0,2045.0,5.0,0.06,9.0,221.0
10,4,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_1,1,0,0,0,2987.0,40.0,32.0,0.02,1100.0,2924.0,1.0,0.06,9.0,221.0
10,4,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_2,0,0,1,0,0.0,40.0,32.0,0.02,1100.0,2924.0,2.0,0.06,9.0,221.0
10,4,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_1,1,0,0,0,2975.0,40.0,32.0,0.02,2300.0,1430.0,1.0,0.06,8.0,246.0
10,4,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,2051.0,40.0,32.0,0.02,2300.0,489.0,1.0,0.06,8.0,246.0
10,4,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,2647.0,40.0,32.0,0.02,2300.0,489.0,2.0,0.06,8.0,246.0
10,4,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,2846.0,40.0,32.0,0.02,2300.0,699.0,1.0,0.06,8.0,246.0
10,4,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
10,4,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
10,4,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
10,4,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
10,4,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
10,4,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_1,1,0,0,0,3591.0,40.0,64.0,0.02,1100.0,1000.0,1.0,0.06,19.0,442.0
10,4,mask_ppo_64_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,1915.0,40.0,64.0,0.02,1100.0,1430.0,5.0,0.06,19.0,442.0
10,4,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,3422.0,40.0,64.0,0.02,1100.0,489.0,1.0,0.06,19.0,442.0
10,4,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_2,1,0,0,0,2336.0,40.0,64.0,0.02,2300.0,1000.0,2.0,0.06,17.0,492.0
10,4,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,1909.0,40.0,64.0,0.02,2300.0,1000.0,5.0,0.06,17.0,492.0
10,4,mask_ppo_64_td_002_iti_23_target_fq_2924_td_006_r_5,1,0,0,0,2309.0,40.0,64.0,0.02,2300.0,2924.0,5.0,0.06,17.0,492.0
10,4,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2007.0,40.0,64.0,0.02,2300.0,489.0,5.0,0.06,17.0,492.0
10,4,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,2906.0,40.0,64.0,0.02,2300.0,699.0,1.0,0.06,17.0,492.0
10,5,mask_ppo_16_iti_03_td_002,0,0,0,1,0.0,,16.0,0.02,300.0,,,,6.0,84.0
10,5,mask_ppo_16_iti_11_td_002,0,1,0,0,5499.0,,16.0,0.02,1100.0,,,,5.0,110.0
10,5,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
10,5,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
10,5,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
10,5,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,8979.0,40.0,16.0,0.02,300.0,1430.0,1.0,0.06,6.0,84.0
10,5,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,2371.0,40.0,16.0,0.02,300.0,2045.0,5.0,0.06,6.0,84.0
10,5,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_2,1,0,0,0,3216.0,40.0,16.0,0.02,300.0,489.0,2.0,0.06,6.0,84.0
10,5,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_5,1,0,0,0,1867.0,40.0,16.0,0.02,300.0,489.0,5.0,0.06,6.0,84.0
10,5,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,2982.0,40.0,16.0,0.02,1100.0,2045.0,1.0,0.06,5.0,110.0
10,5,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,2494.0,40.0,16.0,0.02,1100.0,489.0,1.0,0.06,5.0,110.0
10,5,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,2902.0,40.0,16.0,0.02,1100.0,699.0,2.0,0.06,5.0,110.0
10,5,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_2,1,0,0,0,2014.0,40.0,16.0,0.02,2300.0,2045.0,2.0,0.06,4.0,123.0
10,5,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_1,1,0,0,0,3149.0,40.0,16.0,0.02,2300.0,2924.0,1.0,0.06,4.0,123.0
10,5,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,3601.0,40.0,16.0,0.02,2300.0,489.0,1.0,0.06,4.0,123.0
10,5,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2807.0,40.0,16.0,0.02,2300.0,489.0,5.0,0.06,4.0,123.0
10,5,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
10,5,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
10,5,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
10,5,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_2,1,0,0,0,3160.0,40.0,32.0,0.02,300.0,2045.0,2.0,0.06,11.0,169.0
10,5,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,2259.0,40.0,32.0,0.02,1100.0,2045.0,2.0,0.06,9.0,221.0
10,5,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,2192.0,40.0,32.0,0.02,1100.0,2924.0,5.0,0.06,9.0,221.0
10,5,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,2524.0,40.0,32.0,0.02,1100.0,699.0,2.0,0.06,9.0,221.0
10,5,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,2212.0,40.0,32.0,0.02,2300.0,2045.0,5.0,0.06,8.0,246.0
10,5,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2075.0,40.0,32.0,0.02,2300.0,489.0,5.0,0.06,8.0,246.0
10,5,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,2070.0,40.0,32.0,0.02,2300.0,699.0,2.0,0.06,8.0,246.0
10,5,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
10,5,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
10,5,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
10,5,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
10,5,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
10,5,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_2,1,0,0,0,2647.0,40.0,64.0,0.02,300.0,2924.0,2.0,0.06,23.0,339.0
10,5,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,2555.0,40.0,64.0,0.02,300.0,2924.0,5.0,0.06,23.0,339.0
10,5,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_5,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,5.0,0.06,23.0,339.0
10,5,mask_ppo_64_td_002_iti_03_target_fq_699_td_006_r_1,1,0,0,0,8987.0,40.0,64.0,0.02,300.0,699.0,1.0,0.06,23.0,339.0
10,5,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,4026.0,40.0,64.0,0.02,1100.0,1000.0,5.0,0.06,19.0,442.0
10,5,mask_ppo_64_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,5650.0,40.0,64.0,0.02,1100.0,699.0,5.0,0.06,19.0,442.0
10,5,mask_ppo_64_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,2362.0,40.0,64.0,0.02,2300.0,2045.0,5.0,0.06,17.0,492.0
10,5,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,2175.0,40.0,64.0,0.02,2300.0,489.0,2.0,0.06,17.0,492.0
10,5,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,2348.0,40.0,64.0,0.02,2300.0,699.0,5.0,0.06,17.0,492.0
10,6,mask_ppo_16_iti_03_td_002,0,0,0,1,0.0,,16.0,0.02,300.0,,,,6.0,84.0
10,6,mask_ppo_16_iti_11_td_002,0,0,0,1,0.0,,16.0,0.02,1100.0,,,,5.0,110.0
10,6,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
10,6,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
10,6,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
10,6,mask_ppo_16_td_002_iti_03_target_fq_1000_td_006_r_5,1,0,0,0,2198.0,40.0,16.0,0.02,300.0,1000.0,5.0,0.06,6.0,84.0
10,6,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_1,1,0,0,0,2816.0,40.0,16.0,0.02,300.0,2045.0,1.0,0.06,6.0,84.0
10,6,mask_ppo_16_td_002_iti_03_target_fq_2924_td_006_r_1,0,0,1,0,0.0,40.0,16.0,0.02,300.0,2924.0,1.0,0.06,6.0,84.0
10,6,mask_ppo_16_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,2130.0,40.0,16.0,0.02,300.0,2924.0,5.0,0.06,6.0,84.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_1000_td_006_r_2,0,0,1,0,0.0,40.0,16.0,0.02,1100.0,1000.0,2.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,2041.0,40.0,16.0,0.02,1100.0,1000.0,5.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_1430_td_006_r_1,1,0,0,0,2828.0,40.0,16.0,0.02,1100.0,1430.0,1.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,4732.0,40.0,16.0,0.02,1100.0,1430.0,5.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,5870.0,40.0,16.0,0.02,1100.0,2045.0,5.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_2924_td_006_r_2,1,0,0,0,3438.0,40.0,16.0,0.02,1100.0,2924.0,2.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,1789.0,40.0,16.0,0.02,1100.0,2924.0,5.0,0.06,5.0,110.0
10,6,mask_ppo_16_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,1916.0,40.0,16.0,0.02,2300.0,699.0,2.0,0.06,4.0,123.0
10,6,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
10,6,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
10,6,mask_ppo_32_iti_23_td_002,0,1,0,0,5320.0,,32.0,0.02,2300.0,,,,8.0,246.0
10,6,mask_ppo_32_td_002_iti_03_target_fq_489_td_006_r_2,1,0,0,0,6943.0,40.0,32.0,0.02,300.0,489.0,2.0,0.06,11.0,169.0
10,6,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_2,1,0,0,0,5102.0,40.0,32.0,0.02,300.0,699.0,2.0,0.06,11.0,169.0
10,6,mask_ppo_32_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,2996.0,40.0,32.0,0.02,1100.0,1430.0,5.0,0.06,9.0,221.0
10,6,mask_ppo_32_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,3488.0,40.0,32.0,0.02,1100.0,489.0,1.0,0.06,9.0,221.0
10,6,mask_ppo_32_td_002_iti_23_target_fq_1000_td_006_r_1,1,0,0,0,3605.0,40.0,32.0,0.02,2300.0,1000.0,1.0,0.06,8.0,246.0
10,6,mask_ppo_32_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,1947.0,40.0,32.0,0.02,2300.0,1000.0,5.0,0.06,8.0,246.0
10,6,mask_ppo_32_td_002_iti_23_target_fq_2924_td_006_r_1,1,0,0,0,3645.0,40.0,32.0,0.02,2300.0,2924.0,1.0,0.06,8.0,246.0
10,6,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,4421.0,40.0,32.0,0.02,2300.0,699.0,5.0,0.06,8.0,246.0
10,6,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
10,6,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
10,6,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
10,6,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
10,6,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
10,6,mask_ppo_64_td_002_iti_03_target_fq_1000_td_006_r_2,1,0,0,0,6285.0,40.0,64.0,0.02,300.0,1000.0,2.0,0.06,23.0,339.0
10,6,mask_ppo_64_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,9098.0,40.0,64.0,0.02,300.0,1430.0,1.0,0.06,23.0,339.0
10,6,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,1.0,0.06,23.0,339.0
10,6,mask_ppo_64_td_002_iti_11_target_fq_2045_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,2045.0,1.0,0.06,19.0,442.0
10,6,mask_ppo_64_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,1645.0,40.0,64.0,0.02,1100.0,2045.0,5.0,0.06,19.0,442.0
10,6,mask_ppo_64_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,11455.0,40.0,64.0,0.02,1100.0,2924.0,5.0,0.06,19.0,442.0
10,6,mask_ppo_64_td_002_iti_23_target_fq_2924_td_006_r_2,1,0,0,0,1808.0,40.0,64.0,0.02,2300.0,2924.0,2.0,0.06,17.0,492.0
11,1,mask_ppo_16_iti_03_td_002,0,1,0,0,2058.0,,16.0,0.02,300.0,,,,6.0,84.0
11,1,mask_ppo_16_iti_11_td_002,0,0,0,1,0.0,,16.0,0.02,1100.0,,,,5.0,110.0
11,1,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
11,1,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
11,1,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
11,1,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_2,1,0,0,0,6858.0,40.0,16.0,0.02,300.0,1430.0,2.0,0.06,6.0,84.0
11,1,mask_ppo_16_td_002_iti_03_target_fq_2924_td_006_r_2,1,0,0,0,3394.0,40.0,16.0,0.02,300.0,2924.0,2.0,0.06,6.0,84.0
11,1,mask_ppo_16_td_002_iti_03_target_fq_699_td_006_r_1,1,0,0,0,4008.0,40.0,16.0,0.02,300.0,699.0,1.0,0.06,6.0,84.0
11,1,mask_ppo_16_td_002_iti_03_target_fq_699_td_006_r_2,1,0,0,0,5969.0,40.0,16.0,0.02,300.0,699.0,2.0,0.06,6.0,84.0
11,1,mask_ppo_16_td_002_iti_03_target_fq_699_td_006_r_5,1,0,0,0,1825.0,40.0,16.0,0.02,300.0,699.0,5.0,0.06,6.0,84.0
11,1,mask_ppo_16_td_002_iti_11_target_fq_1430_td_006_r_2,1,0,0,0,1438.0,40.0,16.0,0.02,1100.0,1430.0,2.0,0.06,5.0,110.0
11,1,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_1,1,0,0,0,8004.0,40.0,16.0,0.02,1100.0,699.0,1.0,0.06,5.0,110.0
11,1,mask_ppo_16_td_002_iti_23_target_fq_1000_td_006_r_2,1,0,0,0,3379.0,40.0,16.0,0.02,2300.0,1000.0,2.0,0.06,4.0,123.0
11,1,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
11,1,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
11,1,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
11,1,mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1,1,0,0,0,10669.0,40.0,32.0,0.02,300.0,1000.0,1.0,0.06,11.0,169.0
11,1,mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_2,1,0,0,0,3061.0,40.0,32.0,0.02,300.0,1430.0,2.0,0.06,11.0,169.0
11,1,mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1,0,0,1,0,0.0,40.0,32.0,0.02,300.0,2924.0,1.0,0.06,11.0,169.0
11,1,mask_ppo_32_td_002_iti_03_target_fq_489_td_006_r_5,0,0,1,0,0.0,40.0,32.0,0.02,300.0,489.0,5.0,0.06,11.0,169.0
11,1,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_1,1,0,0,0,6630.0,40.0,32.0,0.02,1100.0,1000.0,1.0,0.06,9.0,221.0
11,1,mask_ppo_32_td_002_iti_11_target_fq_1430_td_006_r_1,1,0,0,0,1930.0,40.0,32.0,0.02,1100.0,1430.0,1.0,0.06,9.0,221.0
11,1,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_1,1,0,0,0,3604.0,40.0,32.0,0.02,1100.0,699.0,1.0,0.06,9.0,221.0
11,1,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_2,1,0,0,0,2164.0,40.0,32.0,0.02,2300.0,2045.0,2.0,0.06,8.0,246.0
11,1,mask_ppo_32_td_002_iti_23_target_fq_2924_td_006_r_5,1,0,0,0,2589.0,40.0,32.0,0.02,2300.0,2924.0,5.0,0.06,8.0,246.0
11,1,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
11,1,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
11,1,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
11,1,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
11,1,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
11,1,mask_ppo_64_td_002_iti_03_target_fq_1000_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,300.0,1000.0,1.0,0.06,23.0,339.0
11,1,mask_ppo_64_td_002_iti_03_target_fq_1430_td_006_r_5,0,0,1,0,0.0,40.0,64.0,0.02,300.0,1430.0,5.0,0.06,23.0,339.0
11,1,mask_ppo_64_td_002_iti_03_target_fq_2045_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,300.0,2045.0,2.0,0.06,23.0,339.0
11,1,mask_ppo_64_td_002_iti_03_target_fq_699_td_006_r_2,1,0,0,0,8237.0,40.0,64.0,0.02,300.0,699.0,2.0,0.06,23.0,339.0
11,1,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,1000.0,2.0,0.06,19.0,442.0
11,1,mask_ppo_64_td_002_iti_11_target_fq_1430_td_006_r_1,1,0,0,0,3363.0,40.0,64.0,0.02,1100.0,1430.0,1.0,0.06,19.0,442.0
11,1,mask_ppo_64_td_002_iti_11_target_fq_2924_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,2924.0,1.0,0.06,19.0,442.0
11,1,mask_ppo_64_td_002_iti_23_target_fq_1430_td_006_r_2,1,0,0,0,3366.0,40.0,64.0,0.02,2300.0,1430.0,2.0,0.06,17.0,492.0
11,1,mask_ppo_64_td_002_iti_23_target_fq_2045_td_006_r_2,1,0,0,0,4301.0,40.0,64.0,0.02,2300.0,2045.0,2.0,0.06,17.0,492.0
11,1,mask_ppo_64_td_002_iti_23_target_fq_2924_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,2300.0,2924.0,1.0,0.06,17.0,492.0
11,2,mask_ppo_16_iti_03_td_002,0,0,0,1,0.0,,16.0,0.02,300.0,,,,6.0,84.0
11,2,mask_ppo_16_iti_11_td_002,0,0,0,1,0.0,,16.0,0.02,1100.0,,,,5.0,110.0
11,2,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
11,2,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
11,2,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
11,2,mask_ppo_16_td_002_iti_03_target_fq_1000_td_006_r_1,1,0,0,0,9229.0,40.0,16.0,0.02,300.0,1000.0,1.0,0.06,6.0,84.0
11,2,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_2,1,0,0,0,1922.0,40.0,16.0,0.02,300.0,2045.0,2.0,0.06,6.0,84.0
11,2,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_1,1,0,0,0,4541.0,40.0,16.0,0.02,300.0,489.0,1.0,0.06,6.0,84.0
11,2,mask_ppo_16_td_002_iti_11_target_fq_1000_td_006_r_1,1,0,0,0,2404.0,40.0,16.0,0.02,1100.0,1000.0,1.0,0.06,5.0,110.0
11,2,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_2,1,0,0,0,8610.0,40.0,16.0,0.02,1100.0,489.0,2.0,0.06,5.0,110.0
11,2,mask_ppo_16_td_002_iti_23_target_fq_1000_td_006_r_1,1,0,0,0,3003.0,40.0,16.0,0.02,2300.0,1000.0,1.0,0.06,4.0,123.0
11,2,mask_ppo_16_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,1392.0,40.0,16.0,0.02,2300.0,1000.0,5.0,0.06,4.0,123.0
11,2,mask_ppo_16_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,1207.0,40.0,16.0,0.02,2300.0,699.0,5.0,0.06,4.0,123.0
11,2,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
11,2,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
11,2,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
11,2,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1,1,0,0,0,5037.0,40.0,32.0,0.02,300.0,2045.0,1.0,0.06,11.0,169.0
11,2,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,1546.0,40.0,32.0,0.02,300.0,2045.0,5.0,0.06,11.0,169.0
11,2,mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_2,1,0,0,0,5410.0,40.0,32.0,0.02,300.0,2924.0,2.0,0.06,11.0,169.0
11,2,mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,2280.0,40.0,32.0,0.02,300.0,2924.0,5.0,0.06,11.0,169.0
11,2,mask_ppo_32_td_002_iti_03_target_fq_489_td_006_r_1,0,0,1,0,0.0,40.0,32.0,0.02,300.0,489.0,1.0,0.06,11.0,169.0
11,2,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_5,1,0,0,0,3534.0,40.0,32.0,0.02,300.0,699.0,5.0,0.06,11.0,169.0
11,2,mask_ppo_32_td_002_iti_11_target_fq_1430_td_006_r_2,1,0,0,0,1579.0,40.0,32.0,0.02,1100.0,1430.0,2.0,0.06,9.0,221.0
11,2,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,2954.0,40.0,32.0,0.02,1100.0,2045.0,1.0,0.06,9.0,221.0
11,2,mask_ppo_32_td_002_iti_11_target_fq_489_td_006_r_5,1,0,0,0,4535.0,40.0,32.0,0.02,1100.0,489.0,5.0,0.06,9.0,221.0
11,2,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,3496.0,40.0,32.0,0.02,1100.0,699.0,5.0,0.06,9.0,221.0
11,2,mask_ppo_32_td_002_iti_23_target_fq_1000_td_006_r_2,1,0,0,0,3277.0,40.0,32.0,0.02,2300.0,1000.0,2.0,0.06,8.0,246.0
11,2,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_1,1,0,0,0,2333.0,40.0,32.0,0.02,2300.0,2045.0,1.0,0.06,8.0,246.0
11,2,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
11,2,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
11,2,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
11,2,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
11,2,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
11,2,mask_ppo_64_td_002_iti_03_target_fq_2045_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,300.0,2045.0,1.0,0.06,23.0,339.0
