Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
5,4,mask_ppo_16_td_006_target_fq_699_td_002_r_10,1,0,0,0,4651.0,40.0,16.0,0.06,1500.0,699.0,10.0,0.02,5.0,115.0
5,4,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
5,4,mask_ppo_16_td_01_target_fq_1000_td_002_r_20,1,0,0,0,1374.0,80.0,16.0,0.1,1500.0,1000.0,20.0,0.02,5.0,115.0
5,4,mask_ppo_16_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1310.0,80.0,16.0,0.1,1500.0,2924.0,10.0,0.02,5.0,115.0
5,4,mask_ppo_16_td_01_target_fq_489_td_002_r_10,1,0,0,0,5212.0,80.0,16.0,0.1,1500.0,489.0,10.0,0.02,5.0,115.0
5,4,mask_ppo_4_td_002,0,1,0,0,9037.0,,4.0,0.02,1500.0,,,,1.0,29.0
5,4,mask_ppo_4_td_002_target_fq_1000_td_002_r_5,1,0,0,0,2791.0,0.0,4.0,0.02,1500.0,1000.0,5.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_002_target_fq_1430_td_002_r_20,1,0,0,0,1135.0,0.0,4.0,0.02,1500.0,1430.0,20.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_002_target_fq_2924_td_002_r_20,1,0,0,0,1231.0,0.0,4.0,0.02,1500.0,2924.0,20.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_002_target_fq_489_td_002_r_5,1,0,0,0,3574.0,0.0,4.0,0.02,1500.0,489.0,5.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
5,4,mask_ppo_4_td_006,0,1,0,0,9537.0,,4.0,0.06,1500.0,,,,1.0,29.0
5,4,mask_ppo_4_td_006_target_fq_2045_td_002_r_5,1,0,0,0,1994.0,40.0,4.0,0.06,1500.0,2045.0,5.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_006_target_fq_699_td_002_r_20,1,0,0,0,1344.0,40.0,4.0,0.06,1500.0,699.0,20.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
5,4,mask_ppo_4_td_01,0,1,0,0,11466.0,,4.0,0.1,1500.0,,,,1.0,29.0
5,4,mask_ppo_4_td_01_target_fq_1000_td_002_r_5,1,0,0,0,1967.0,80.0,4.0,0.1,1500.0,1000.0,5.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_01_target_fq_2045_td_002_r_5,1,0,0,0,1625.0,80.0,4.0,0.1,1500.0,2045.0,5.0,0.02,1.0,29.0
5,4,mask_ppo_4_td_01_target_fq_489_td_002_r_5,1,0,0,0,2862.0,80.0,4.0,0.1,1500.0,489.0,5.0,0.02,1.0,29.0
5,4,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
5,4,mask_ppo_64_td_002_target_fq_1430_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,5.0,0.02,18.0,463.0
5,4,mask_ppo_64_td_002_target_fq_2924_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,5.0,0.02,18.0,463.0
5,4,mask_ppo_64_td_002_target_fq_489_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,5.0,0.02,18.0,463.0
5,4,mask_ppo_64_td_002_target_fq_699_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,10.0,0.02,18.0,463.0
5,4,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
5,4,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
5,4,mask_ppo_64_td_006_target_fq_1430_td_002_r_20,1,0,0,0,4271.0,40.0,64.0,0.06,1500.0,1430.0,20.0,0.02,19.0,463.0
5,4,mask_ppo_64_td_006_target_fq_2924_td_002_r_20,1,0,0,0,2759.0,40.0,64.0,0.06,1500.0,2924.0,20.0,0.02,19.0,463.0
5,4,mask_ppo_64_td_006_target_fq_699_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,10.0,0.02,19.0,463.0
5,4,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
5,4,mask_ppo_64_td_01_target_fq_1430_td_002_r_10,1,0,0,0,8815.0,80.0,64.0,0.1,1500.0,1430.0,10.0,0.02,19.0,463.0
5,4,mask_ppo_64_td_01_target_fq_489_td_002_r_20,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,20.0,0.02,19.0,463.0
5,4,mask_ppo_64_td_01_target_fq_489_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,5.0,0.02,19.0,463.0
5,5,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
5,5,mask_ppo_16_td_002_target_fq_1430_td_002_r_20,1,0,0,0,1280.0,0.0,16.0,0.02,1500.0,1430.0,20.0,0.02,4.0,115.0
5,5,mask_ppo_16_td_002_target_fq_2924_td_002_r_10,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2924.0,10.0,0.02,4.0,115.0
5,5,mask_ppo_16_td_002_target_fq_699_td_002_r_5,1,0,0,0,5436.0,0.0,16.0,0.02,1500.0,699.0,5.0,0.02,4.0,115.0
5,5,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
5,5,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
5,5,mask_ppo_16_td_006_target_fq_1430_td_002_r_5,1,0,0,0,6541.0,40.0,16.0,0.06,1500.0,1430.0,5.0,0.02,5.0,115.0
5,5,mask_ppo_16_td_006_target_fq_2924_td_002_r_20,1,0,0,0,2351.0,40.0,16.0,0.06,1500.0,2924.0,20.0,0.02,5.0,115.0
5,5,mask_ppo_16_td_006_target_fq_489_td_002_r_20,1,0,0,0,2208.0,40.0,16.0,0.06,1500.0,489.0,20.0,0.02,5.0,115.0
5,5,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
5,5,mask_ppo_16_td_01_target_fq_1430_td_002_r_5,1,0,0,0,3043.0,80.0,16.0,0.1,1500.0,1430.0,5.0,0.02,5.0,115.0
5,5,mask_ppo_16_td_01_target_fq_2045_td_002_r_10,1,0,0,0,1362.0,80.0,16.0,0.1,1500.0,2045.0,10.0,0.02,5.0,115.0
5,5,mask_ppo_16_td_01_target_fq_699_td_002_r_20,1,0,0,0,1261.0,80.0,16.0,0.1,1500.0,699.0,20.0,0.02,5.0,115.0
5,5,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
5,5,mask_ppo_4_td_002_target_fq_1000_td_002_r_20,1,0,0,0,1335.0,0.0,4.0,0.02,1500.0,1000.0,20.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_002_target_fq_2924_td_002_r_10,1,0,0,0,1642.0,0.0,4.0,0.02,1500.0,2924.0,10.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_002_target_fq_699_td_002_r_10,1,0,0,0,2024.0,0.0,4.0,0.02,1500.0,699.0,10.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_004,0,1,0,0,11678.0,,4.0,0.04,1500.0,,,,1.0,29.0
5,5,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
5,5,mask_ppo_4_td_006_target_fq_1000_td_002_r_10,1,0,0,0,1364.0,40.0,4.0,0.06,1500.0,1000.0,10.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_006_target_fq_2924_td_002_r_5,1,0,0,0,1843.0,40.0,4.0,0.06,1500.0,2924.0,5.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_006_target_fq_699_td_002_r_5,1,0,0,0,1972.0,40.0,4.0,0.06,1500.0,699.0,5.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
5,5,mask_ppo_4_td_01,0,1,0,0,10650.0,,4.0,0.1,1500.0,,,,1.0,29.0
5,5,mask_ppo_4_td_01_target_fq_1430_td_002_r_5,1,0,0,0,1316.0,80.0,4.0,0.1,1500.0,1430.0,5.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_01_target_fq_2924_td_002_r_20,1,0,0,0,1297.0,80.0,4.0,0.1,1500.0,2924.0,20.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_01_target_fq_489_td_002_r_10,1,0,0,0,1144.0,80.0,4.0,0.1,1500.0,489.0,10.0,0.02,1.0,29.0
5,5,mask_ppo_4_td_01_target_fq_699_td_002_r_10,1,0,0,0,1290.0,80.0,4.0,0.1,1500.0,699.0,10.0,0.02,1.0,29.0
5,5,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
5,5,mask_ppo_64_td_002_target_fq_1000_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,20.0,0.02,18.0,463.0
5,5,mask_ppo_64_td_002_target_fq_1430_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,20.0,0.02,18.0,463.0
5,5,mask_ppo_64_td_002_target_fq_699_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,5.0,0.02,18.0,463.0
5,5,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
5,5,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
5,5,mask_ppo_64_td_006_target_fq_1000_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1000.0,10.0,0.02,19.0,463.0
5,5,mask_ppo_64_td_006_target_fq_2045_td_002_r_20,1,0,0,0,3081.0,40.0,64.0,0.06,1500.0,2045.0,20.0,0.02,19.0,463.0
5,5,mask_ppo_64_td_006_target_fq_489_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,5.0,0.02,19.0,463.0
5,5,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
5,5,mask_ppo_64_td_01_target_fq_1000_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,10.0,0.02,19.0,463.0
5,5,mask_ppo_64_td_01_target_fq_2045_td_002_r_20,1,0,0,0,2212.0,80.0,64.0,0.1,1500.0,2045.0,20.0,0.02,19.0,463.0
5,6,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
5,6,mask_ppo_16_td_002_target_fq_1000_td_002_r_20,1,0,0,0,1897.0,0.0,16.0,0.02,1500.0,1000.0,20.0,0.02,4.0,115.0
5,6,mask_ppo_16_td_002_target_fq_2045_td_002_r_10,1,0,0,0,3212.0,0.0,16.0,0.02,1500.0,2045.0,10.0,0.02,4.0,115.0
5,6,mask_ppo_16_td_002_target_fq_489_td_002_r_10,1,0,0,0,7360.0,0.0,16.0,0.02,1500.0,489.0,10.0,0.02,4.0,115.0
5,6,mask_ppo_16_td_002_target_fq_699_td_002_r_10,1,0,0,0,7819.0,0.0,16.0,0.02,1500.0,699.0,10.0,0.02,4.0,115.0
5,6,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
5,6,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
5,6,mask_ppo_16_td_006_target_fq_1000_td_002_r_10,1,0,0,0,1484.0,40.0,16.0,0.06,1500.0,1000.0,10.0,0.02,5.0,115.0
5,6,mask_ppo_16_td_006_target_fq_2045_td_002_r_20,1,0,0,0,1215.0,40.0,16.0,0.06,1500.0,2045.0,20.0,0.02,5.0,115.0
5,6,mask_ppo_16_td_006_target_fq_489_td_002_r_10,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,489.0,10.0,0.02,5.0,115.0
5,6,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
5,6,mask_ppo_16_td_01_target_fq_1000_td_002_r_5,1,0,0,0,6938.0,80.0,16.0,0.1,1500.0,1000.0,5.0,0.02,5.0,115.0
5,6,mask_ppo_16_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1372.0,80.0,16.0,0.1,1500.0,1430.0,20.0,0.02,5.0,115.0
5,6,mask_ppo_16_td_01_target_fq_489_td_002_r_5,1,0,0,0,6533.0,80.0,16.0,0.1,1500.0,489.0,5.0,0.02,5.0,115.0
5,6,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
5,6,mask_ppo_4_td_002_target_fq_1430_td_002_r_5,1,0,0,0,4072.0,0.0,4.0,0.02,1500.0,1430.0,5.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_002_target_fq_2924_td_002_r_5,1,0,0,0,3473.0,0.0,4.0,0.02,1500.0,2924.0,5.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_002_target_fq_699_td_002_r_5,1,0,0,0,3315.0,0.0,4.0,0.02,1500.0,699.0,5.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
5,6,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
5,6,mask_ppo_4_td_006_target_fq_1430_td_002_r_5,1,0,0,0,1885.0,40.0,4.0,0.06,1500.0,1430.0,5.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_006_target_fq_2045_td_002_r_10,1,0,0,0,1152.0,40.0,4.0,0.06,1500.0,2045.0,10.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_006_target_fq_489_td_002_r_20,1,0,0,0,1463.0,40.0,4.0,0.06,1500.0,489.0,20.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_008,0,1,0,0,10902.0,,4.0,0.08,1500.0,,,,1.0,29.0
5,6,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
5,6,mask_ppo_4_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1190.0,80.0,4.0,0.1,1500.0,1430.0,20.0,0.02,1.0,29.0
5,6,mask_ppo_4_td_01_target_fq_2924_td_002_r_5,1,0,0,0,1737.0,80.0,4.0,0.1,1500.0,2924.0,5.0,0.02,1.0,29.0
5,6,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
5,6,mask_ppo_64_td_002_target_fq_1000_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,5.0,0.02,18.0,463.0
5,6,mask_ppo_64_td_002_target_fq_2924_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,10.0,0.02,18.0,463.0
5,6,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
5,6,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
5,6,mask_ppo_64_td_006_target_fq_1000_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1000.0,5.0,0.02,19.0,463.0
5,6,mask_ppo_64_td_006_target_fq_2045_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,5.0,0.02,19.0,463.0
5,6,mask_ppo_64_td_006_target_fq_699_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,5.0,0.02,19.0,463.0
5,6,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
5,6,mask_ppo_64_td_01_target_fq_1430_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,5.0,0.02,19.0,463.0
5,6,mask_ppo_64_td_01_target_fq_2924_td_002_r_20,1,0,0,0,2311.0,80.0,64.0,0.1,1500.0,2924.0,20.0,0.02,19.0,463.0
5,6,mask_ppo_64_td_01_target_fq_2924_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2924.0,5.0,0.02,19.0,463.0
5,6,mask_ppo_64_td_01_target_fq_699_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,10.0,0.02,19.0,463.0
6,1,mask_ppo_16_td_002,0,1,0,0,6323.0,,16.0,0.02,1500.0,,,,4.0,115.0
6,1,mask_ppo_16_td_002_target_fq_1430_td_002_r_5,1,0,0,0,9360.0,0.0,16.0,0.02,1500.0,1430.0,5.0,0.02,4.0,115.0
6,1,mask_ppo_16_td_002_target_fq_2924_td_002_r_20,1,0,0,0,9347.0,0.0,16.0,0.02,1500.0,2924.0,20.0,0.02,4.0,115.0
6,1,mask_ppo_16_td_002_target_fq_489_td_002_r_20,1,0,0,0,5019.0,0.0,16.0,0.02,1500.0,489.0,20.0,0.02,4.0,115.0
6,1,mask_ppo_16_td_002_target_fq_489_td_002_r_5,1,0,0,0,9299.0,0.0,16.0,0.02,1500.0,489.0,5.0,0.02,4.0,115.0
6,1,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
6,1,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
6,1,mask_ppo_16_td_006_target_fq_1000_td_002_r_20,1,0,0,0,9792.0,40.0,16.0,0.06,1500.0,1000.0,20.0,0.02,5.0,115.0
6,1,mask_ppo_16_td_006_target_fq_2045_td_002_r_10,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,2045.0,10.0,0.02,5.0,115.0
6,1,mask_ppo_16_td_006_target_fq_2924_td_002_r_5,1,0,0,0,6604.0,40.0,16.0,0.06,1500.0,2924.0,5.0,0.02,5.0,115.0
6,1,mask_ppo_16_td_01,0,1,0,0,9112.0,,16.0,0.1,1500.0,,,,5.0,115.0
6,1,mask_ppo_16_td_01_target_fq_2045_td_002_r_20,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,2045.0,20.0,0.02,5.0,115.0
6,1,mask_ppo_16_td_01_target_fq_699_td_002_r_10,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,699.0,10.0,0.02,5.0,115.0
6,1,mask_ppo_4_td_002,0,1,0,0,6825.0,,4.0,0.02,1500.0,,,,1.0,29.0
6,1,mask_ppo_4_td_002_target_fq_1430_td_002_r_10,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1430.0,10.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_002_target_fq_2045_td_002_r_10,1,0,0,0,2970.0,0.0,4.0,0.02,1500.0,2045.0,10.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_002_target_fq_489_td_002_r_20,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,489.0,20.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
6,1,mask_ppo_4_td_006,0,1,0,0,9253.0,,4.0,0.06,1500.0,,,,1.0,29.0
6,1,mask_ppo_4_td_006_target_fq_1000_td_002_r_20,1,0,0,0,11488.0,40.0,4.0,0.06,1500.0,1000.0,20.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_006_target_fq_2045_td_002_r_20,1,0,0,0,8259.0,40.0,4.0,0.06,1500.0,2045.0,20.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_006_target_fq_489_td_002_r_5,1,0,0,0,2376.0,40.0,4.0,0.06,1500.0,489.0,5.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_008,0,1,0,0,9524.0,,4.0,0.08,1500.0,,,,1.0,29.0
6,1,mask_ppo_4_td_01,0,1,0,0,5437.0,,4.0,0.1,1500.0,,,,1.0,29.0
6,1,mask_ppo_4_td_01_target_fq_1000_td_002_r_20,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,1000.0,20.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_01_target_fq_2045_td_002_r_10,1,0,0,0,9214.0,80.0,4.0,0.1,1500.0,2045.0,10.0,0.02,1.0,29.0
6,1,mask_ppo_4_td_01_target_fq_699_td_002_r_5,1,0,0,0,7770.0,80.0,4.0,0.1,1500.0,699.0,5.0,0.02,1.0,29.0
6,1,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
6,1,mask_ppo_64_td_002_target_fq_2045_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,10.0,0.02,18.0,463.0
6,1,mask_ppo_64_td_002_target_fq_2045_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,20.0,0.02,18.0,463.0
6,1,mask_ppo_64_td_002_target_fq_489_td_002_r_10,1,0,0,0,9576.0,0.0,64.0,0.02,1500.0,489.0,10.0,0.02,18.0,463.0
6,1,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
6,1,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
6,1,mask_ppo_64_td_006_target_fq_1430_td_002_r_5,1,0,0,0,9517.0,40.0,64.0,0.06,1500.0,1430.0,5.0,0.02,19.0,463.0
6,1,mask_ppo_64_td_006_target_fq_2924_td_002_r_10,1,0,0,0,9910.0,40.0,64.0,0.06,1500.0,2924.0,10.0,0.02,19.0,463.0
6,1,mask_ppo_64_td_006_target_fq_489_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,20.0,0.02,19.0,463.0
6,1,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
6,1,mask_ppo_64_td_01_target_fq_2045_td_002_r_5,1,0,0,0,9166.0,80.0,64.0,0.1,1500.0,2045.0,5.0,0.02,19.0,463.0
6,1,mask_ppo_64_td_01_target_fq_699_td_002_r_20,1,0,0,0,9135.0,80.0,64.0,0.1,1500.0,699.0,20.0,0.02,19.0,463.0
6,1,mask_ppo_64_td_01_target_fq_699_td_002_r_5,1,0,0,0,9194.0,80.0,64.0,0.1,1500.0,699.0,5.0,0.02,19.0,463.0
6,2,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
6,2,mask_ppo_16_td_002_target_fq_1430_td_002_r_20,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,20.0,0.02,4.0,115.0
6,2,mask_ppo_16_td_002_target_fq_2924_td_002_r_10,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2924.0,10.0,0.02,4.0,115.0
6,2,mask_ppo_16_td_002_target_fq_699_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,699.0,5.0,0.02,4.0,115.0
6,2,mask_ppo_16_td_004,0,1,0,0,10261.0,,16.0,0.04,1500.0,,,,5.0,115.0
6,2,mask_ppo_16_td_006,0,1,0,0,9296.0,,16.0,0.06,1500.0,,,,5.0,115.0
6,2,mask_ppo_16_td_006_target_fq_1430_td_002_r_5,1,0,0,0,9173.0,40.0,16.0,0.06,1500.0,1430.0,5.0,0.02,5.0,115.0
6,2,mask_ppo_16_td_006_target_fq_2924_td_002_r_20,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,2924.0,20.0,0.02,5.0,115.0
6,2,mask_ppo_16_td_006_target_fq_489_td_002_r_20,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,489.0,20.0,0.02,5.0,115.0
6,2,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
6,2,mask_ppo_16_td_01_target_fq_1430_td_002_r_5,1,0,0,0,9288.0,80.0,16.0,0.1,1500.0,1430.0,5.0,0.02,5.0,115.0
6,2,mask_ppo_16_td_01_target_fq_2045_td_002_r_10,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,2045.0,10.0,0.02,5.0,115.0
6,2,mask_ppo_16_td_01_target_fq_699_td_002_r_20,1,0,0,0,9338.0,80.0,16.0,0.1,1500.0,699.0,20.0,0.02,5.0,115.0
6,2,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
6,2,mask_ppo_4_td_002_target_fq_1000_td_002_r_20,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1000.0,20.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_002_target_fq_2924_td_002_r_10,1,0,0,0,11877.0,0.0,4.0,0.02,1500.0,2924.0,10.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_002_target_fq_699_td_002_r_10,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,699.0,10.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
6,2,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
6,2,mask_ppo_4_td_006_target_fq_1000_td_002_r_10,1,0,0,0,9629.0,40.0,4.0,0.06,1500.0,1000.0,10.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_006_target_fq_2924_td_002_r_5,1,0,0,0,9370.0,40.0,4.0,0.06,1500.0,2924.0,5.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_006_target_fq_699_td_002_r_5,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,699.0,5.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
6,2,mask_ppo_4_td_01,0,1,0,0,9311.0,,4.0,0.1,1500.0,,,,1.0,29.0
6,2,mask_ppo_4_td_01_target_fq_1430_td_002_r_5,1,0,0,0,9207.0,80.0,4.0,0.1,1500.0,1430.0,5.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_01_target_fq_2924_td_002_r_20,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,2924.0,20.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_01_target_fq_489_td_002_r_10,1,0,0,0,9623.0,80.0,4.0,0.1,1500.0,489.0,10.0,0.02,1.0,29.0
6,2,mask_ppo_4_td_01_target_fq_699_td_002_r_10,0,0,1,0,0.0,80.0,4.0,0.1,1500.0,699.0,10.0,0.02,1.0,29.0
6,2,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
6,2,mask_ppo_64_td_002_target_fq_1000_td_002_r_20,1,0,0,0,9609.0,0.0,64.0,0.02,1500.0,1000.0,20.0,0.02,18.0,463.0
6,2,mask_ppo_64_td_002_target_fq_1430_td_002_r_20,1,0,0,0,9390.0,0.0,64.0,0.02,1500.0,1430.0,20.0,0.02,18.0,463.0
6,2,mask_ppo_64_td_002_target_fq_699_td_002_r_5,1,0,0,0,9338.0,0.0,64.0,0.02,1500.0,699.0,5.0,0.02,18.0,463.0
6,2,mask_ppo_64_td_004,0,1,0,0,9335.0,,64.0,0.04,1500.0,,,,18.0,463.0
6,2,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
6,2,mask_ppo_64_td_006_target_fq_1000_td_002_r_10,1,0,0,0,9297.0,40.0,64.0,0.06,1500.0,1000.0,10.0,0.02,19.0,463.0
